column_a,code,browser,cldr_short_name,category
661,U+1F64E U+1F3FB U+200D U+2642 U+FE0F,🙎🏻‍♂️,man pouting: light skin tone,person_gesture
662,U+1F64E U+1F3FC U+200D U+2642 U+FE0F,🙎🏼‍♂️,man pouting: medium-light skin tone,person_gesture
663,U+1F64E U+1F3FD U+200D U+2642 U+FE0F,🙎🏽‍♂️,man pouting: medium skin tone,person_gesture
664,U+1F64E U+1F3FE U+200D U+2642 U+FE0F,🙎🏾‍♂️,man pouting: medium-dark skin tone,person_gesture
665,U+1F64E U+1F3FF U+200D U+2642 U+FE0F,🙎🏿‍♂️,man pouting: dark skin tone,person_gesture
666,U+1F64E U+200D U+2640 U+FE0F,🙎‍♀️,woman pouting,person_gesture
667,U+1F64E U+1F3FB U+200D U+2640 U+FE0F,🙎🏻‍♀️,woman pouting: light skin tone,person_gesture
668,U+1F64E U+1F3FC U+200D U+2640 U+FE0F,🙎🏼‍♀️,woman pouting: medium-light skin tone,person_gesture
669,U+1F64E U+1F3FD U+200D U+2640 U+FE0F,🙎🏽‍♀️,woman pouting: medium skin tone,person_gesture
670,U+1F64E U+1F3FE U+200D U+2640 U+FE0F,🙎🏾‍♀️,woman pouting: medium-dark skin tone,person_gesture
671,U+1F64E U+1F3FF U+200D U+2640 U+FE0F,🙎🏿‍♀️,woman pouting: dark skin tone,person_gesture
672,U+1F645,🙅,person gesturing NO,person_gesture
673,U+1F645 U+1F3FB,🙅🏻,person gesturing NO: light skin tone,person_gesture
674,U+1F645 U+1F3FC,🙅🏼,person gesturing NO: medium-light skin tone,person_gesture
675,U+1F645 U+1F3FD,🙅🏽,person gesturing NO: medium skin tone,person_gesture
676,U+1F645 U+1F3FE,🙅🏾,person gesturing NO: medium-dark skin tone,person_gesture
677,U+1F645 U+1F3FF,🙅🏿,person gesturing NO: dark skin tone,person_gesture
678,U+1F645 U+200D U+2642 U+FE0F,🙅‍♂️,man gesturing NO,person_gesture
679,U+1F645 U+1F3FB U+200D U+2642 U+FE0F,🙅🏻‍♂️,man gesturing NO: light skin tone,person_gesture
680,U+1F645 U+1F3FC U+200D U+2642 U+FE0F,🙅🏼‍♂️,man gesturing NO: medium-light skin tone,person_gesture
681,U+1F645 U+1F3FD U+200D U+2642 U+FE0F,🙅🏽‍♂️,man gesturing NO: medium skin tone,person_gesture
682,U+1F645 U+1F3FE U+200D U+2642 U+FE0F,🙅🏾‍♂️,man gesturing NO: medium-dark skin tone,person_gesture
683,U+1F645 U+1F3FF U+200D U+2642 U+FE0F,🙅🏿‍♂️,man gesturing NO: dark skin tone,person_gesture
684,U+1F645 U+200D U+2640 U+FE0F,🙅‍♀️,woman gesturing NO,person_gesture
685,U+1F645 U+1F3FB U+200D U+2640 U+FE0F,🙅🏻‍♀️,woman gesturing NO: light skin tone,person_gesture
686,U+1F645 U+1F3FC U+200D U+2640 U+FE0F,🙅🏼‍♀️,woman gesturing NO: medium-light skin tone,person_gesture
687,U+1F645 U+1F3FD U+200D U+2640 U+FE0F,🙅🏽‍♀️,woman gesturing NO: medium skin tone,person_gesture
688,U+1F645 U+1F3FE U+200D U+2640 U+FE0F,🙅🏾‍♀️,woman gesturing NO: medium-dark skin tone,person_gesture
689,U+1F645 U+1F3FF U+200D U+2640 U+FE0F,🙅🏿‍♀️,woman gesturing NO: dark skin tone,person_gesture
690,U+1F646,🙆,person gesturing OK,person_gesture
691,U+1F646 U+1F3FB,🙆🏻,person gesturing OK: light skin tone,person_gesture
692,U+1F646 U+1F3FC,🙆🏼,person gesturing OK: medium-light skin tone,person_gesture
693,U+1F646 U+1F3FD,🙆🏽,person gesturing OK: medium skin tone,person_gesture
694,U+1F646 U+1F3FE,🙆🏾,person gesturing OK: medium-dark skin tone,person_gesture
695,U+1F646 U+1F3FF,🙆🏿,person gesturing OK: dark skin tone,person_gesture
696,U+1F646 U+200D U+2642 U+FE0F,🙆‍♂️,man gesturing OK,person_gesture
697,U+1F646 U+1F3FB U+200D U+2642 U+FE0F,🙆🏻‍♂️,man gesturing OK: light skin tone,person_gesture
698,U+1F646 U+1F3FC U+200D U+2642 U+FE0F,🙆🏼‍♂️,man gesturing OK: medium-light skin tone,person_gesture
699,U+1F646 U+1F3FD U+200D U+2642 U+FE0F,🙆🏽‍♂️,man gesturing OK: medium skin tone,person_gesture
700,U+1F646 U+1F3FE U+200D U+2642 U+FE0F,🙆🏾‍♂️,man gesturing OK: medium-dark skin tone,person_gesture
701,U+1F646 U+1F3FF U+200D U+2642 U+FE0F,🙆🏿‍♂️,man gesturing OK: dark skin tone,person_gesture
702,U+1F646 U+200D U+2640 U+FE0F,🙆‍♀️,woman gesturing OK,person_gesture
703,U+1F646 U+1F3FB U+200D U+2640 U+FE0F,🙆🏻‍♀️,woman gesturing OK: light skin tone,person_gesture
704,U+1F646 U+1F3FC U+200D U+2640 U+FE0F,🙆🏼‍♀️,woman gesturing OK: medium-light skin tone,person_gesture
705,U+1F646 U+1F3FD U+200D U+2640 U+FE0F,🙆🏽‍♀️,woman gesturing OK: medium skin tone,person_gesture
706,U+1F646 U+1F3FE U+200D U+2640 U+FE0F,🙆🏾‍♀️,woman gesturing OK: medium-dark skin tone,person_gesture
707,U+1F646 U+1F3FF U+200D U+2640 U+FE0F,🙆🏿‍♀️,woman gesturing OK: dark skin tone,person_gesture
708,U+1F481,💁,person tipping hand,person_gesture
709,U+1F481 U+1F3FB,💁🏻,person tipping hand: light skin tone,person_gesture
710,U+1F481 U+1F3FC,💁🏼,person tipping hand: medium-light skin tone,person_gesture
711,U+1F481 U+1F3FD,💁🏽,person tipping hand: medium skin tone,person_gesture
712,U+1F481 U+1F3FE,💁🏾,person tipping hand: medium-dark skin tone,person_gesture
713,U+1F481 U+1F3FF,💁🏿,person tipping hand: dark skin tone,person_gesture
714,U+1F481 U+200D U+2642 U+FE0F,💁‍♂️,man tipping hand,person_gesture
715,U+1F481 U+1F3FB U+200D U+2642 U+FE0F,💁🏻‍♂️,man tipping hand: light skin tone,person_gesture
716,U+1F481 U+1F3FC U+200D U+2642 U+FE0F,💁🏼‍♂️,man tipping hand: medium-light skin tone,person_gesture
717,U+1F481 U+1F3FD U+200D U+2642 U+FE0F,💁🏽‍♂️,man tipping hand: medium skin tone,person_gesture
718,U+1F481 U+1F3FE U+200D U+2642 U+FE0F,💁🏾‍♂️,man tipping hand: medium-dark skin tone,person_gesture
719,U+1F481 U+1F3FF U+200D U+2642 U+FE0F,💁🏿‍♂️,man tipping hand: dark skin tone,person_gesture
720,U+1F481 U+200D U+2640 U+FE0F,💁‍♀️,woman tipping hand,person_gesture
721,U+1F481 U+1F3FB U+200D U+2640 U+FE0F,💁🏻‍♀️,woman tipping hand: light skin tone,person_gesture
722,U+1F481 U+1F3FC U+200D U+2640 U+FE0F,💁🏼‍♀️,woman tipping hand: medium-light skin tone,person_gesture
723,U+1F481 U+1F3FD U+200D U+2640 U+FE0F,💁🏽‍♀️,woman tipping hand: medium skin tone,person_gesture
724,U+1F481 U+1F3FE U+200D U+2640 U+FE0F,💁🏾‍♀️,woman tipping hand: medium-dark skin tone,person_gesture
725,U+1F481 U+1F3FF U+200D U+2640 U+FE0F,💁🏿‍♀️,woman tipping hand: dark skin tone,person_gesture
726,U+1F64B,🙋,person raising hand,person_gesture
727,U+1F64B U+1F3FB,🙋🏻,person raising hand: light skin tone,person_gesture
728,U+1F64B U+1F3FC,🙋🏼,person raising hand: medium-light skin tone,person_gesture
729,U+1F64B U+1F3FD,🙋🏽,person raising hand: medium skin tone,person_gesture
730,U+1F64B U+1F3FE,🙋🏾,person raising hand: medium-dark skin tone,person_gesture
731,U+1F64B U+1F3FF,🙋🏿,person raising hand: dark skin tone,person_gesture
732,U+1F64B U+200D U+2642 U+FE0F,🙋‍♂️,man raising hand,person_gesture
733,U+1F64B U+1F3FB U+200D U+2642 U+FE0F,🙋🏻‍♂️,man raising hand: light skin tone,person_gesture
734,U+1F64B U+1F3FC U+200D U+2642 U+FE0F,🙋🏼‍♂️,man raising hand: medium-light skin tone,person_gesture
735,U+1F64B U+1F3FD U+200D U+2642 U+FE0F,🙋🏽‍♂️,man raising hand: medium skin tone,person_gesture
736,U+1F64B U+1F3FE U+200D U+2642 U+FE0F,🙋🏾‍♂️,man raising hand: medium-dark skin tone,person_gesture
737,U+1F64B U+1F3FF U+200D U+2642 U+FE0F,🙋🏿‍♂️,man raising hand: dark skin tone,person_gesture
738,U+1F64B U+200D U+2640 U+FE0F,🙋‍♀️,woman raising hand,person_gesture
739,U+1F64B U+1F3FB U+200D U+2640 U+FE0F,🙋🏻‍♀️,woman raising hand: light skin tone,person_gesture
740,U+1F64B U+1F3FC U+200D U+2640 U+FE0F,🙋🏼‍♀️,woman raising hand: medium-light skin tone,person_gesture
741,U+1F64B U+1F3FD U+200D U+2640 U+FE0F,🙋🏽‍♀️,woman raising hand: medium skin tone,person_gesture
742,U+1F64B U+1F3FE U+200D U+2640 U+FE0F,🙋🏾‍♀️,woman raising hand: medium-dark skin tone,person_gesture
743,U+1F64B U+1F3FF U+200D U+2640 U+FE0F,🙋🏿‍♀️,woman raising hand: dark skin tone,person_gesture
744,U+1F647,🙇,person bowing,person_gesture
745,U+1F647 U+1F3FB,🙇🏻,person bowing: light skin tone,person_gesture
746,U+1F647 U+1F3FC,🙇🏼,person bowing: medium-light skin tone,person_gesture
747,U+1F647 U+1F3FD,🙇🏽,person bowing: medium skin tone,person_gesture
748,U+1F647 U+1F3FE,🙇🏾,person bowing: medium-dark skin tone,person_gesture
749,U+1F647 U+1F3FF,🙇🏿,person bowing: dark skin tone,person_gesture
750,U+1F647 U+200D U+2642 U+FE0F,🙇‍♂️,man bowing,person_gesture
751,U+1F647 U+1F3FB U+200D U+2642 U+FE0F,🙇🏻‍♂️,man bowing: light skin tone,person_gesture
752,U+1F647 U+1F3FC U+200D U+2642 U+FE0F,🙇🏼‍♂️,man bowing: medium-light skin tone,person_gesture
753,U+1F647 U+1F3FD U+200D U+2642 U+FE0F,🙇🏽‍♂️,man bowing: medium skin tone,person_gesture
754,U+1F647 U+1F3FE U+200D U+2642 U+FE0F,🙇🏾‍♂️,man bowing: medium-dark skin tone,person_gesture
755,U+1F647 U+1F3FF U+200D U+2642 U+FE0F,🙇🏿‍♂️,man bowing: dark skin tone,person_gesture
756,U+1F647 U+200D U+2640 U+FE0F,🙇‍♀️,woman bowing,person_gesture
757,U+1F647 U+1F3FB U+200D U+2640 U+FE0F,🙇🏻‍♀️,woman bowing: light skin tone,person_gesture
758,U+1F647 U+1F3FC U+200D U+2640 U+FE0F,🙇🏼‍♀️,woman bowing: medium-light skin tone,person_gesture
759,U+1F647 U+1F3FD U+200D U+2640 U+FE0F,🙇🏽‍♀️,woman bowing: medium skin tone,person_gesture
760,U+1F647 U+1F3FE U+200D U+2640 U+FE0F,🙇🏾‍♀️,woman bowing: medium-dark skin tone,person_gesture
761,U+1F647 U+1F3FF U+200D U+2640 U+FE0F,🙇🏿‍♀️,woman bowing: dark skin tone,person_gesture
762,U+1F926,🤦,person facepalming,person_gesture
763,U+1F926 U+1F3FB,🤦🏻,person facepalming: light skin tone,person_gesture
764,U+1F926 U+1F3FC,🤦🏼,person facepalming: medium-light skin tone,person_gesture
765,U+1F926 U+1F3FD,🤦🏽,person facepalming: medium skin tone,person_gesture
766,U+1F926 U+1F3FE,🤦🏾,person facepalming: medium-dark skin tone,person_gesture
767,U+1F926 U+1F3FF,🤦🏿,person facepalming: dark skin tone,person_gesture
768,U+1F926 U+200D U+2642 U+FE0F,🤦‍♂️,man facepalming,person_gesture
769,U+1F926 U+1F3FB U+200D U+2642 U+FE0F,🤦🏻‍♂️,man facepalming: light skin tone,person_gesture
770,U+1F926 U+1F3FC U+200D U+2642 U+FE0F,🤦🏼‍♂️,man facepalming: medium-light skin tone,person_gesture
771,U+1F926 U+1F3FD U+200D U+2642 U+FE0F,🤦🏽‍♂️,man facepalming: medium skin tone,person_gesture
772,U+1F926 U+1F3FE U+200D U+2642 U+FE0F,🤦🏾‍♂️,man facepalming: medium-dark skin tone,person_gesture
773,U+1F926 U+1F3FF U+200D U+2642 U+FE0F,🤦🏿‍♂️,man facepalming: dark skin tone,person_gesture
774,U+1F926 U+200D U+2640 U+FE0F,🤦‍♀️,woman facepalming,person_gesture
775,U+1F926 U+1F3FB U+200D U+2640 U+FE0F,🤦🏻‍♀️,woman facepalming: light skin tone,person_gesture
776,U+1F926 U+1F3FC U+200D U+2640 U+FE0F,🤦🏼‍♀️,woman facepalming: medium-light skin tone,person_gesture
777,U+1F926 U+1F3FD U+200D U+2640 U+FE0F,🤦🏽‍♀️,woman facepalming: medium skin tone,person_gesture
778,U+1F926 U+1F3FE U+200D U+2640 U+FE0F,🤦🏾‍♀️,woman facepalming: medium-dark skin tone,person_gesture
779,U+1F926 U+1F3FF U+200D U+2640 U+FE0F,🤦🏿‍♀️,woman facepalming: dark skin tone,person_gesture
780,U+1F937,🤷,person shrugging,person_gesture
781,U+1F937 U+1F3FB,🤷🏻,person shrugging: light skin tone,person_gesture
782,U+1F937 U+1F3FC,🤷🏼,person shrugging: medium-light skin tone,person_gesture
783,U+1F937 U+1F3FD,🤷🏽,person shrugging: medium skin tone,person_gesture
784,U+1F937 U+1F3FE,🤷🏾,person shrugging: medium-dark skin tone,person_gesture
785,U+1F937 U+1F3FF,🤷🏿,person shrugging: dark skin tone,person_gesture
786,U+1F937 U+200D U+2642 U+FE0F,🤷‍♂️,man shrugging,person_gesture
787,U+1F937 U+1F3FB U+200D U+2642 U+FE0F,🤷🏻‍♂️,man shrugging: light skin tone,person_gesture
788,U+1F937 U+1F3FC U+200D U+2642 U+FE0F,🤷🏼‍♂️,man shrugging: medium-light skin tone,person_gesture
789,U+1F937 U+1F3FD U+200D U+2642 U+FE0F,🤷🏽‍♂️,man shrugging: medium skin tone,person_gesture
790,U+1F937 U+1F3FE U+200D U+2642 U+FE0F,🤷🏾‍♂️,man shrugging: medium-dark skin tone,person_gesture
791,U+1F937 U+1F3FF U+200D U+2642 U+FE0F,🤷🏿‍♂️,man shrugging: dark skin tone,person_gesture
792,U+1F937 U+200D U+2640 U+FE0F,🤷‍♀️,woman shrugging,person_gesture
793,U+1F937 U+1F3FB U+200D U+2640 U+FE0F,🤷🏻‍♀️,woman shrugging: light skin tone,person_gesture
794,U+1F937 U+1F3FC U+200D U+2640 U+FE0F,🤷🏼‍♀️,woman shrugging: medium-light skin tone,person_gesture
795,U+1F937 U+1F3FD U+200D U+2640 U+FE0F,🤷🏽‍♀️,woman shrugging: medium skin tone,person_gesture
796,U+1F937 U+1F3FE U+200D U+2640 U+FE0F,🤷🏾‍♀️,woman shrugging: medium-dark skin tone,person_gesture
797,U+1F937 U+1F3FF U+200D U+2640 U+FE0F,🤷🏿‍♀️,woman shrugging: dark skin tone,person_gesture
168,U+1F468 U+200D U+2695 U+FE0F,👨‍⚕️,man health worker,person_role
169,U+1F468 U+1F3FB U+200D U+2695 U+FE0F,👨🏻‍⚕️,man health worker: light skin tone,person_role
170,U+1F468 U+1F3FC U+200D U+2695 U+FE0F,👨🏼‍⚕️,man health worker: medium-light skin tone,person_role
171,U+1F468 U+1F3FD U+200D U+2695 U+FE0F,👨🏽‍⚕️,man health worker: medium skin tone,person_role
172,U+1F468 U+1F3FE U+200D U+2695 U+FE0F,👨🏾‍⚕️,man health worker: medium-dark skin tone,person_role
173,U+1F468 U+1F3FF U+200D U+2695 U+FE0F,👨🏿‍⚕️,man health worker: dark skin tone,person_role
174,U+1F469 U+200D U+2695 U+FE0F,👩‍⚕️,woman health worker,person_role
175,U+1F469 U+1F3FB U+200D U+2695 U+FE0F,👩🏻‍⚕️,woman health worker: light skin tone,person_role
176,U+1F469 U+1F3FC U+200D U+2695 U+FE0F,👩🏼‍⚕️,woman health worker: medium-light skin tone,person_role
177,U+1F469 U+1F3FD U+200D U+2695 U+FE0F,👩🏽‍⚕️,woman health worker: medium skin tone,person_role
178,U+1F469 U+1F3FE U+200D U+2695 U+FE0F,👩🏾‍⚕️,woman health worker: medium-dark skin tone,person_role
179,U+1F469 U+1F3FF U+200D U+2695 U+FE0F,👩🏿‍⚕️,woman health worker: dark skin tone,person_role
180,U+1F468 U+200D U+1F393,👨‍🎓,man student,person_role
181,U+1F468 U+1F3FB U+200D U+1F393,👨🏻‍🎓,man student: light skin tone,person_role
182,U+1F468 U+1F3FC U+200D U+1F393,👨🏼‍🎓,man student: medium-light skin tone,person_role
183,U+1F468 U+1F3FD U+200D U+1F393,👨🏽‍🎓,man student: medium skin tone,person_role
184,U+1F468 U+1F3FE U+200D U+1F393,👨🏾‍🎓,man student: medium-dark skin tone,person_role
185,U+1F468 U+1F3FF U+200D U+1F393,👨🏿‍🎓,man student: dark skin tone,person_role
186,U+1F469 U+200D U+1F393,👩‍🎓,woman student,person_role
187,U+1F469 U+1F3FB U+200D U+1F393,👩🏻‍🎓,woman student: light skin tone,person_role
188,U+1F469 U+1F3FC U+200D U+1F393,👩🏼‍🎓,woman student: medium-light skin tone,person_role
189,U+1F469 U+1F3FD U+200D U+1F393,👩🏽‍🎓,woman student: medium skin tone,person_role
190,U+1F469 U+1F3FE U+200D U+1F393,👩🏾‍🎓,woman student: medium-dark skin tone,person_role
191,U+1F469 U+1F3FF U+200D U+1F393,👩🏿‍🎓,woman student: dark skin tone,person_role
192,U+1F468 U+200D U+1F3EB,👨‍🏫,man teacher,person_role
193,U+1F468 U+1F3FB U+200D U+1F3EB,👨🏻‍🏫,man teacher: light skin tone,person_role
194,U+1F468 U+1F3FC U+200D U+1F3EB,👨🏼‍🏫,man teacher: medium-light skin tone,person_role
195,U+1F468 U+1F3FD U+200D U+1F3EB,👨🏽‍🏫,man teacher: medium skin tone,person_role
196,U+1F468 U+1F3FE U+200D U+1F3EB,👨🏾‍🏫,man teacher: medium-dark skin tone,person_role
197,U+1F468 U+1F3FF U+200D U+1F3EB,👨🏿‍🏫,man teacher: dark skin tone,person_role
198,U+1F469 U+200D U+1F3EB,👩‍🏫,woman teacher,person_role
199,U+1F469 U+1F3FB U+200D U+1F3EB,👩🏻‍🏫,woman teacher: light skin tone,person_role
200,U+1F469 U+1F3FC U+200D U+1F3EB,👩🏼‍🏫,woman teacher: medium-light skin tone,person_role
201,U+1F469 U+1F3FD U+200D U+1F3EB,👩🏽‍🏫,woman teacher: medium skin tone,person_role
202,U+1F469 U+1F3FE U+200D U+1F3EB,👩🏾‍🏫,woman teacher: medium-dark skin tone,person_role
203,U+1F469 U+1F3FF U+200D U+1F3EB,👩🏿‍🏫,woman teacher: dark skin tone,person_role
204,U+1F468 U+200D U+2696 U+FE0F,👨‍⚖️,man judge,person_role
205,U+1F468 U+1F3FB U+200D U+2696 U+FE0F,👨🏻‍⚖️,man judge: light skin tone,person_role
206,U+1F468 U+1F3FC U+200D U+2696 U+FE0F,👨🏼‍⚖️,man judge: medium-light skin tone,person_role
207,U+1F468 U+1F3FD U+200D U+2696 U+FE0F,👨🏽‍⚖️,man judge: medium skin tone,person_role
208,U+1F468 U+1F3FE U+200D U+2696 U+FE0F,👨🏾‍⚖️,man judge: medium-dark skin tone,person_role
209,U+1F468 U+1F3FF U+200D U+2696 U+FE0F,👨🏿‍⚖️,man judge: dark skin tone,person_role
210,U+1F469 U+200D U+2696 U+FE0F,👩‍⚖️,woman judge,person_role
211,U+1F469 U+1F3FB U+200D U+2696 U+FE0F,👩🏻‍⚖️,woman judge: light skin tone,person_role
212,U+1F469 U+1F3FC U+200D U+2696 U+FE0F,👩🏼‍⚖️,woman judge: medium-light skin tone,person_role
213,U+1F469 U+1F3FD U+200D U+2696 U+FE0F,👩🏽‍⚖️,woman judge: medium skin tone,person_role
214,U+1F469 U+1F3FE U+200D U+2696 U+FE0F,👩🏾‍⚖️,woman judge: medium-dark skin tone,person_role
215,U+1F469 U+1F3FF U+200D U+2696 U+FE0F,👩🏿‍⚖️,woman judge: dark skin tone,person_role
216,U+1F468 U+200D U+1F33E,👨‍🌾,man farmer,person_role
217,U+1F468 U+1F3FB U+200D U+1F33E,👨🏻‍🌾,man farmer: light skin tone,person_role
218,U+1F468 U+1F3FC U+200D U+1F33E,👨🏼‍🌾,man farmer: medium-light skin tone,person_role
219,U+1F468 U+1F3FD U+200D U+1F33E,👨🏽‍🌾,man farmer: medium skin tone,person_role
220,U+1F468 U+1F3FE U+200D U+1F33E,👨🏾‍🌾,man farmer: medium-dark skin tone,person_role
221,U+1F468 U+1F3FF U+200D U+1F33E,👨🏿‍🌾,man farmer: dark skin tone,person_role
222,U+1F469 U+200D U+1F33E,👩‍🌾,woman farmer,person_role
223,U+1F469 U+1F3FB U+200D U+1F33E,👩🏻‍🌾,woman farmer: light skin tone,person_role
224,U+1F469 U+1F3FC U+200D U+1F33E,👩🏼‍🌾,woman farmer: medium-light skin tone,person_role
225,U+1F469 U+1F3FD U+200D U+1F33E,👩🏽‍🌾,woman farmer: medium skin tone,person_role
226,U+1F469 U+1F3FE U+200D U+1F33E,👩🏾‍🌾,woman farmer: medium-dark skin tone,person_role
227,U+1F469 U+1F3FF U+200D U+1F33E,👩🏿‍🌾,woman farmer: dark skin tone,person_role
228,U+1F468 U+200D U+1F373,👨‍🍳,man cook,person_role
229,U+1F468 U+1F3FB U+200D U+1F373,👨🏻‍🍳,man cook: light skin tone,person_role
230,U+1F468 U+1F3FC U+200D U+1F373,👨🏼‍🍳,man cook: medium-light skin tone,person_role
231,U+1F468 U+1F3FD U+200D U+1F373,👨🏽‍🍳,man cook: medium skin tone,person_role
232,U+1F468 U+1F3FE U+200D U+1F373,👨🏾‍🍳,man cook: medium-dark skin tone,person_role
233,U+1F468 U+1F3FF U+200D U+1F373,👨🏿‍🍳,man cook: dark skin tone,person_role
234,U+1F469 U+200D U+1F373,👩‍🍳,woman cook,person_role
235,U+1F469 U+1F3FB U+200D U+1F373,👩🏻‍🍳,woman cook: light skin tone,person_role
236,U+1F469 U+1F3FC U+200D U+1F373,👩🏼‍🍳,woman cook: medium-light skin tone,person_role
237,U+1F469 U+1F3FD U+200D U+1F373,👩🏽‍🍳,woman cook: medium skin tone,person_role
238,U+1F469 U+1F3FE U+200D U+1F373,👩🏾‍🍳,woman cook: medium-dark skin tone,person_role
239,U+1F469 U+1F3FF U+200D U+1F373,👩🏿‍🍳,woman cook: dark skin tone,person_role
240,U+1F468 U+200D U+1F527,👨‍🔧,man mechanic,person_role
241,U+1F468 U+1F3FB U+200D U+1F527,👨🏻‍🔧,man mechanic: light skin tone,person_role
242,U+1F468 U+1F3FC U+200D U+1F527,👨🏼‍🔧,man mechanic: medium-light skin tone,person_role
243,U+1F468 U+1F3FD U+200D U+1F527,👨🏽‍🔧,man mechanic: medium skin tone,person_role
244,U+1F468 U+1F3FE U+200D U+1F527,👨🏾‍🔧,man mechanic: medium-dark skin tone,person_role
245,U+1F468 U+1F3FF U+200D U+1F527,👨🏿‍🔧,man mechanic: dark skin tone,person_role
246,U+1F469 U+200D U+1F527,👩‍🔧,woman mechanic,person_role
247,U+1F469 U+1F3FB U+200D U+1F527,👩🏻‍🔧,woman mechanic: light skin tone,person_role
248,U+1F469 U+1F3FC U+200D U+1F527,👩🏼‍🔧,woman mechanic: medium-light skin tone,person_role
249,U+1F469 U+1F3FD U+200D U+1F527,👩🏽‍🔧,woman mechanic: medium skin tone,person_role
250,U+1F469 U+1F3FE U+200D U+1F527,👩🏾‍🔧,woman mechanic: medium-dark skin tone,person_role
251,U+1F469 U+1F3FF U+200D U+1F527,👩🏿‍🔧,woman mechanic: dark skin tone,person_role
252,U+1F468 U+200D U+1F3ED,👨‍🏭,man factory worker,person_role
253,U+1F468 U+1F3FB U+200D U+1F3ED,👨🏻‍🏭,man factory worker: light skin tone,person_role
254,U+1F468 U+1F3FC U+200D U+1F3ED,👨🏼‍🏭,man factory worker: medium-light skin tone,person_role
255,U+1F468 U+1F3FD U+200D U+1F3ED,👨🏽‍🏭,man factory worker: medium skin tone,person_role
256,U+1F468 U+1F3FE U+200D U+1F3ED,👨🏾‍🏭,man factory worker: medium-dark skin tone,person_role
257,U+1F468 U+1F3FF U+200D U+1F3ED,👨🏿‍🏭,man factory worker: dark skin tone,person_role
258,U+1F469 U+200D U+1F3ED,👩‍🏭,woman factory worker,person_role
259,U+1F469 U+1F3FB U+200D U+1F3ED,👩🏻‍🏭,woman factory worker: light skin tone,person_role
260,U+1F469 U+1F3FC U+200D U+1F3ED,👩🏼‍🏭,woman factory worker: medium-light skin tone,person_role
261,U+1F469 U+1F3FD U+200D U+1F3ED,👩🏽‍🏭,woman factory worker: medium skin tone,person_role
262,U+1F469 U+1F3FE U+200D U+1F3ED,👩🏾‍🏭,woman factory worker: medium-dark skin tone,person_role
263,U+1F469 U+1F3FF U+200D U+1F3ED,👩🏿‍🏭,woman factory worker: dark skin tone,person_role
264,U+1F468 U+200D U+1F4BC,👨‍💼,man office worker,person_role
265,U+1F468 U+1F3FB U+200D U+1F4BC,👨🏻‍💼,man office worker: light skin tone,person_role
266,U+1F468 U+1F3FC U+200D U+1F4BC,👨🏼‍💼,man office worker: medium-light skin tone,person_role
267,U+1F468 U+1F3FD U+200D U+1F4BC,👨🏽‍💼,man office worker: medium skin tone,person_role
268,U+1F468 U+1F3FE U+200D U+1F4BC,👨🏾‍💼,man office worker: medium-dark skin tone,person_role
269,U+1F468 U+1F3FF U+200D U+1F4BC,👨🏿‍💼,man office worker: dark skin tone,person_role
270,U+1F469 U+200D U+1F4BC,👩‍💼,woman office worker,person_role
271,U+1F469 U+1F3FB U+200D U+1F4BC,👩🏻‍💼,woman office worker: light skin tone,person_role
272,U+1F469 U+1F3FC U+200D U+1F4BC,👩🏼‍💼,woman office worker: medium-light skin tone,person_role
273,U+1F469 U+1F3FD U+200D U+1F4BC,👩🏽‍💼,woman office worker: medium skin tone,person_role
274,U+1F469 U+1F3FE U+200D U+1F4BC,👩🏾‍💼,woman office worker: medium-dark skin tone,person_role
275,U+1F469 U+1F3FF U+200D U+1F4BC,👩🏿‍💼,woman office worker: dark skin tone,person_role
276,U+1F468 U+200D U+1F52C,👨‍🔬,man scientist,person_role
277,U+1F468 U+1F3FB U+200D U+1F52C,👨🏻‍🔬,man scientist: light skin tone,person_role
278,U+1F468 U+1F3FC U+200D U+1F52C,👨🏼‍🔬,man scientist: medium-light skin tone,person_role
279,U+1F468 U+1F3FD U+200D U+1F52C,👨🏽‍🔬,man scientist: medium skin tone,person_role
280,U+1F468 U+1F3FE U+200D U+1F52C,👨🏾‍🔬,man scientist: medium-dark skin tone,person_role
281,U+1F468 U+1F3FF U+200D U+1F52C,👨🏿‍🔬,man scientist: dark skin tone,person_role
282,U+1F469 U+200D U+1F52C,👩‍🔬,woman scientist,person_role
283,U+1F469 U+1F3FB U+200D U+1F52C,👩🏻‍🔬,woman scientist: light skin tone,person_role
284,U+1F469 U+1F3FC U+200D U+1F52C,👩🏼‍🔬,woman scientist: medium-light skin tone,person_role
285,U+1F469 U+1F3FD U+200D U+1F52C,👩🏽‍🔬,woman scientist: medium skin tone,person_role
286,U+1F469 U+1F3FE U+200D U+1F52C,👩🏾‍🔬,woman scientist: medium-dark skin tone,person_role
287,U+1F469 U+1F3FF U+200D U+1F52C,👩🏿‍🔬,woman scientist: dark skin tone,person_role
288,U+1F468 U+200D U+1F4BB,👨‍💻,man technologist,person_role
289,U+1F468 U+1F3FB U+200D U+1F4BB,👨🏻‍💻,man technologist: light skin tone,person_role
290,U+1F468 U+1F3FC U+200D U+1F4BB,👨🏼‍💻,man technologist: medium-light skin tone,person_role
291,U+1F468 U+1F3FD U+200D U+1F4BB,👨🏽‍💻,man technologist: medium skin tone,person_role
292,U+1F468 U+1F3FE U+200D U+1F4BB,👨🏾‍💻,man technologist: medium-dark skin tone,person_role
